sample_id,task,draft,k,regime,seed,latency_s,ttft_ms,tpot_ms,num_tokens,tokens_per_sec,total_proposed,total_accepted,n_verify_steps,alpha,B_eff,stopped_eos,output_text,gpu_stream_pipeline,gpu_stable_step_shapes,gpu_graph_capture
gsm8k_67,gsm8k,0.6B_gridB,4,stochastic,42,15.5325,147.85,60.33,256,16.48,525,125,132,0.2381,0.95,False," 

Okay, let's see.>

Okay, let's think>
Okay, let's think>
Okay, let's calculate the number of gems>
Okay, let's calculate the number of gems>
Okay, let's see the number > 

Okay, let's think>
Okay, let's calculate the total number of gems >
To solve step-by> 

Okay, let's see the number >
To solve step by step and then put your answer >
To solve this is the number > 

Okay, let's think>
Okay, let's calculate the total number of gems > 

Okay, let's>

To solve this problem, we need to find the total number of gems >
To solve step by step >

To find the total number of gems > 

Let me solve the number >
To find the total number of the number > 

Okay, let's>
Okay, let's see the number of gems>
Okay, let's calculate the total number of gems >
To find the total number of the number of the number >
To solve step by step >

To find the total number of the number of gems>
Okay, let's see the number of gems>
Okay, let's see the number of gems>
Okay, let's number >
To solve this problem, we need",False,True,captured
gsm8k_68,gsm8k,0.6B_gridB,4,stochastic,42,13.26,146.1,51.43,256,19.31,447,144,112,0.3221,1.29,False," 

Okay, let's see the number > 

Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's see solution here >
Okay, let's think>
Okay, let's see the number >
Okay, let's see solution here >
To solve this problem, we need to find the number of teachers > 

To solve the number > 

Okay, let's> 

Okay, let's>
Okay, let's see solution here >
Okay, let's think>
Okay, let's see the number of teachers > 

Okay, let's see the number > 

Okay, let's

Okay, let's see the number of teachers > 

Okay, let's

Okay, let's see solution > 

Okay, let's>

Okay, let's see the number of teachers >

Okay, let's see the number of teachers >
Okay, let's see the number of teachers > 

Okay, let's>
Okay, let's see the number of teachers >.
Okay, let's see the number of teachers > 

Okay, let's

To solve this step-by>
Okay, let's see the number of teachers >.

Okay, let's think step",False,True,captured
gsm8k_69,gsm8k,0.6B_gridB,4,stochastic,42,17.9072,144.14,69.66,256,14.3,608,104,152,0.1711,0.68,False," 

Okay, let's see.>

To determine the number >
To determine the initial amount of money > 

Okay, let's see the number >
To determine the initial amount of the amount > 
Let me think through the answer >

To determine the amount > 

Okay, let me think>
Okay, let me think>
Okay, let me think>
Okay, let me think>
Okay, let's see the answer >

To determine the initial amount of money > 

Okay, let me think>
Okay, let me

To determine how much money did not enough information not yet to be careful calculation here put your answer here >

To determine how much money did Bailey start amount > 

Okay, let's>

To determine how much money did Bailey started_with_numbers>
Okay, let's see the answer here >
To determine how much money did Bailey start amount >.
Okay, let me solve this step by step, let me solve the amount > 

Okay, let's see the number > 

Okay, let me think>
Okay, let'st>
Okay, let me think>
Okay, let's start amount >.>

To determine the initial amount of money > 

To determine how much money did not yet to be filled in number >
To determine how much money did Bailey",False,True,captured
gsm8k_73,gsm8k,0.6B_gridB,4,stochastic,42,16.7847,148.94,65.24,256,15.25,570,112,144,0.1965,0.78,False," 

Final Answer: < 

Okay, let's see. 

Okay, let me solve step-by-the number > 

Final Answer>
Okay, let's see.>

To determine the correct answer here >
To determine the total amount >

To determine the total cost of the total amount > 

Okay, let's see the answer here put your answer here put your answer here >. 

Okay, let's>

To determine the total cost of the correct answer >
To determine how much will be sure to include the answer here >
To determine the total cost of the total amount, including the interest>
Okay, let's see.>

To determine the total cost first calculate the total cost of the answer >
To determine how much will Shiela will be careful calculation here >
To determine the total cost of the correct answer here >

Okay, let's see below > 

Let me think>
Okay, let me.>

To determine the total cost of the total amount.>

To determine the total cost of the correct answer here >
To determine how much will sheila>

To determine the total cost of the total amount > 

Let me solve the correct answer here >
To determine the total cost of the answer >
To solve the problem step by step-by-4655775",False,True,captured
gsm8k_78,gsm8k,0.6B_gridB,4,stochastic,42,16.1987,144.98,62.96,256,15.8,550,118,139,0.2145,0.85,False," What is the final answer?
Let me think about the total cost?

Okay, let's see. 

Okay, let me?

Okay, let me?
Let me think. So, and what is the total cost for the better price?

Okay, let me?

Let me think.

Okay, let me?
Let me try to work?

Okay, let's see. What is the final answer?

Okay, let me know?

Okay, let's value?

Okay, let's number?

Okay, let's value?

To solve this problem, we are you got by buying 18 flowers?

To find the better price?

Okay, let's see above?

Okay, let's format?

Okay, let's value?

Okay, let's number?

To be?

Okay, let's value?

Let me think.
Okay, let me?

Okay, let's value?

To the total cost when you need to be?

Okay, let's value?

To what is the total cost for the total cost of the total cost of the total cost of the question?

Wait, what is the final answer?

Okay, let's numerical value?

Okay, let's value?

Let me try to the total cost for the total cost?

To the total cost for 2?
Okay,",False,True,captured
gsm8k_90,gsm8k,0.6B_gridB,4,stochastic,42,12.616,147.14,48.9,256,20.29,427,150,107,0.3513,1.4,False,"  Also, what is the Also, what is the Also, what is the total weight of the total weight of the potato salad per capita?

Wait, the question?  total weight of the potato salad per person's total weight of the number of pounds of the total weight of the potato salad's value of the number of pounds of potato salad's total weight of the potato salad per person?

Wait, the total weight of the potato salad in the total weight of the potato salad per person?

Wait, the total weight of the potato salad's total weight of the potato salad per person?

Answer: <number of the total weight of the potato salad per person?

Wait, the total weight of the potato salad's total weight of the potato salad per person?

Okay, let mea total weight of the potato salad's total weight of the total weight of the potato salad's average amount of potato salad that the total weight of the potato salad's value of the total amount of potato salad that the probability that the probability that the first step-by-the total weight of the potato salad per person?

Wait, the total weight of the potato salad's total weight of the potato salad per person?

Wait, that he total weight of the potato salad's total weight of the potato salad per person",False,True,captured
gsm8k_97,gsm8k,0.6B_gridB,4,stochastic,42,14.5203,145.75,56.37,256,17.63,493,133,124,0.2698,1.07,False," 

Okay, let's see the number >
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's see the number >
Okay, let's think>
Okay, let's see the number >
Okay, let's see the number >
Okay, let's see the number >
Okay, let's answer>
Okay, let's think step-by-step reasoning steps here >
Okay, let's think>
Okay, let's think step-by>
Okay, let's see the number of tomatoes used is 6>
Okay, let's see the number >
Okay, let's see the number of tomatoes used >

To determine the number of tomatoes Freda>
Okay, let's see the number >
Okay, let's see below >
Okay, let's see the number of tomatoes used 16>
Okay, let's see the number of tomatoes Freda used 1248>
Okay, let's see the number of tomatoes used >
Okay, let's see the number of tomatoes >
Okay, let's see below > 

Final Answer: <

Okay, let's see the number of tomatoes Freda used 12 >
Okay, let's see the number of",False,True,captured
gsm8k_100,gsm8k,0.6B_gridB,4,stochastic,42,15.9416,146.75,61.94,256,16.06,542,120,136,0.2214,0.88,False," 

Okay, let's see the number >

Okay, let's>
Okay, let's see below >
Okay, let's see the steps > 

Let me solve step-by>

Okay, let's see the number >
Okay, let's see the problem again, let's answer here put your answer here >

Okay, let's see the number >

Okay, let's see the total number of doorbell rings>
Okay, let's try to think>
Okay, let's think>
Okay, let's calculate the number of doorbell rings>
Okay, let's see the steps here > 

Okay, let's think>
Okay, let's see the steps here, let's calculate step-by-step calculation steps > 

Let me solve the total number of doorbell rings>
Okay, let's try to find the answer here >

To solve the number >

Okay, let's see the number >
Okay, let's try to solve step by step > 

Okay, let's see the steps above is not sure to be careful calculation steps here put your answer here >

To solve this problem, we need to find the total number >
Okay, let's try to solve step by step >

To solve the total number of doorbell rings>
Okay, let's try to find the total",False,True,captured
gsm8k_107,gsm8k,0.6B_gridB,4,stochastic,42,14.1635,148.97,54.96,256,18.07,480,137,120,0.2854,1.14,False," 

Okay, let's see.>

Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's see below >
Okay, let's think>
Okay, let's try to find the number >
Okay, let's think>
Okay, let's try to find the answer here >
Okay, let's think>
Okay, let's try to find the answer here >
Okay, let's see the number > 
Okay, let's try to figure out the number >
Okay, let's try to solve this step by step >

To determine the number of 30>
Okay, let's see the number >
Okay, let's try to figure out the total number >
Okay, let's try to find the answer >
Okay, let's try to solve this step by step, 2>
Okay, let's try to find the answer here >

To determine the number of 30. 

Okay, let's see the number >
Okay, let's try to find the answer here >

To determine the total number of 3>
Okay, let's try to find the answer >
To determine the answer >
Okay, let's try to find the answer here >
To determine the answer step-by->
Okay, let's",False,True,captured
gsm8k_112,gsm8k,0.6B_gridB,4,stochastic,42,15.4312,152.07,59.92,256,16.59,524,125,132,0.2385,0.95,False," 

Okay, let's see the number > 

Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's see the number >
Okay, let's think>
Okay, let's think>
Okay, let's> 

Okay, let's see the number > 

Okay, let's>
Okay, let's see the number >
To determine the number of cleanings >

To determine the number of cleanings>
Okay, let's see the number > 

Okay, let's

Okay, let's see the number of the number > 

Okay, let's

To determine the number of lessons per day > 

To determine how many times is the number >.>

Okay, let's see the number of cleanings per day. 

Wait, let's think step-by>
Okay, let's think>
Okay, let's think step by step-by>
Okay, let's think step by step-by> 

Okay, let's think step by step-by-step-by- 1248>
Okay, let's see the number of cleanings per day.
Let's 12 >

Okay, let's see the number of cleanings per day.
Okay",False,True,captured
gsm8k_113,gsm8k,0.6B_gridB,4,stochastic,42,14.5428,142.56,56.47,256,17.6,492,133,123,0.2703,1.08,False," Also, what is the? (2nd of the total number of flowers that is the total number of flowers that is 5th fraction of the flowers per day rate of growth of the flowers that is the area of a) total number of flowers that Ryan's?

Wait, the question is asking for the number of flowers that he have if 5 did not grow rate of growth of the value of 2nd of the number of flowers that Ryan's total number of flowers that Ryan's total number of flowers that is 5 less than or the total number of flowers he has 2nd term for the first digit in the problem asking for the number of flowers that the total number of flowers that he has planted seeds he has if he have if 5 did not grow rate of growth of the flowers that is 20? (total number of flowers that Ryan's total number of the total number of flowers he total number of flowers that Ryan's total money he planted number of flowers that he have if 5 did notional value of 4th of the total number of flowers per day rate of growth of the total number of flowers that Ryan's total number of flowers that 10.4th total number of flowers he had he total number of flowers that",False,True,captured
gsm8k_121,gsm8k,0.6B_gridB,4,stochastic,42,15.2043,147.98,59.04,256,16.84,518,126,131,0.2432,0.96,False," 

Okay, let's see.>

Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's think>
Okay, let's see the total number > 
Okay, let's think>
Okay, let's see the total number >
Okay, let's think>
Okay, let's see the total number of fruits they have a number >
Okay, let's see the total number of fruits >
Okay, let's see the total number >
Okay, let's think>
Okay, let's see below >

Okay, let's see the total number of fruits >

To solve this problem, we need to find the total number of fruits >

Okay, let's think>
Okay, let's see below >

Okay, let's see the total number of fruits >
Okay, let's see below >

Okay, let's>

To solve step-by> 

Okay, let's see below >

Okay, let's>
Okay, let's see the total number > 

Okay, let's> 

Okay, let's>

To solve step by step >

To solve this is this is 493783>
Okay, let's see the total number of fruits >
Okay, let'something>
Okay",False,True,captured
gsm8k_125,gsm8k,0.6B_gridB,4,stochastic,42,13.3693,148.87,51.84,256,19.15,452,143,114,0.3164,1.25,False," Let's solve this problem step by step, step by step, step by step, step by step, using the information given. 

Okay, let's see. 

Okay, let's see. 

Okay, let's steps.

Okay, let's break it step by step, step by step, step by step, step by step, step by step, step by step, step by step, using a step by step, step by step, using the information given. 

Okay, let's break it step by step, step by step, using the information given.

First, let's problem step by step, step by step, step by step, using a step at your step by step, step by step, step by step, using a step at the problem step by step, and find the number by breaking it down step by step, step by step, step by step, using a step at the same as a step at the same as a step at your step by step, and see how many spoons were in steps.

Okay, let's see if Julia started.

Okay, let's go step by step. 

Okay, let's break it step by step, step by step, using a step at a step at the same as the problem",False,True,captured
gsm8k_126,gsm8k,0.6B_gridB,4,stochastic,42,13.9451,144.97,54.12,256,18.36,473,138,119,0.2918,1.16,False," 

Okay, let's see.>

Okay, let's'920>

To determine the total number of saus> 

Okay, let's see below
Okay, let's see the total number of sausages>
Okay, let's think>
Okay, let's see below >
To determine the total number of sausages
Okay, let's think>
Okay, let's think>
Okay, let's see the total number of sausages>
Okay, let's think>
Okay, let's see the total number of sausages>
Okay, let's see the total number of saus>
Okay, let's see the total number of saus>
Okay, let's see the total number of saus>
Okay, let's see the total number of sausages>
Okay, let's see the total number of saus>
Okay, let's see below >
To determine the total number of the total number of saus>
Okay, let's see below >
Okay, let'solution>
Okay, let's see the number >
To determine the total number of sausages>
Okay, let's see below
Okay, let's see the number >
To determine the total number of the total number of sausages>
Okay",False,True,captured
gsm8k_132,gsm8k,0.6B_gridB,4,stochastic,42,17.0145,144.8,66.16,256,15.05,580,112,145,0.1931,0.77,False," 

Okay, let's see.>

Okay, let's think>
Okay, let's think>
Okay, let's see the total tickets>
Okay, let's see the total tickets used tickets>
Okay, let's think>
Okay, let's think>
Okay, let's see the total tickets used by both of the total tickets>
Okay, let's see the total tickets used by both of them used tickets>
Okay, let's see the total number >
To determine the total number of rides >
To determine the total number > 

Okay, let's see the total tickets>
Okay, let's think>
Okay, let's think>
Okay, let's see the total tickets>
Okay, let's think step-by> 

Okay, let's think>
Okay, let's see the total number > 

To determine the total number >
To determine the total number of the total tickets used >
To determine the total number >
To determine the total number >
To determine the total number > 

To determine the total number of the total number > 

To determine the total number > 

Let me think>
Okay, let's see the total number of tickets>
Okay, let's see the total tickets>
Okay, let's see the total number of tickets>
Okay, let's",False,True,captured
