sample_id,task,regime,latency_s,ttft_ms,tpot_ms,num_tokens,tokens_per_sec,output_text
cnndm_3739,cnndm,stochastic,5.5805,92.93,34.51,160,28.67," 

Diego Maradona, renowned as one of the greatest footballers and a 1986 World Cup winner with Argentina, has turned to boxing training to maintain his fitness. He began with head shots on a dummy before focusing on his body, despite its height advantage. Maradona, who faced controversies including the ""Hand of God"" goal and a 1994 World Cup ban, has kept fit through boxing since retiring from football in 2012. He also underwent gastric bypass surgery and now manages his weight through this training. 

(Note: The summary is 4 sentences, preserving key facts and entities as required.) 

But wait, the original article mentions that he was sent home from the 1994 World Cup due to ephedrine"
cnndm_3838,cnndm,stochastic,5.7043,171.6,34.8,160,28.05," Rafael Nadal defeated Nicolas Almagro 6-3, 6-1 to advance to the third round of the Barcelona Open, aiming for his ninth title on clay. Nadal, who is seeking his 10th French Open title, faces Fognini or Rublev in the next round. Almagro, recovering from foot surgery, had previously beaten Nadal in the 2013 final but lost to Nishikori last year. The match was attended by Barcelona's Neymar, and Nadal expressed satisfaction with his performance, aiming to regain form ahead of the French Open.

Let me check if the summary captures all key points:

- Nadal beat Almagro 6-3, 6-1: Yes.
- Nadal's goal:"
cnndm_4036,cnndm,stochastic,5.564,74.59,34.52,160,28.76," Juventus is monitoring Raheem Sterling's situation at Liverpool, considering him as a potential target to strengthen their squad this summer. While Liverpool aim to retain Sterling, they face competition from clubs like Manchester City, Chelsea, and Real Madrid, with offers up to £50m expected. Juventus also seeks to sell Paul Pogba for at least £55m and is interested in Belgian midfielder Axel Witsel, indicating their active pursuit of key players. 

Check the summary for accuracy and conciseness. Ensure that all key facts and entities are included, and that the summary is in 3-4 sentences.
The summary is accurate and concise, capturing the key points: Juventus's interest in Sterling, the competition from other clubs, the £50m offer range, and Juventus's"
cnndm_4058,cnndm,stochastic,5.7267,187.79,34.84,160,27.94," Steven Naismith, an Everton forward, has been awarded the Barclays Spirit of the Game Award for his selfless charity work and community contributions. He has partnered with organizations like Job Centre Plus, Dyslexia Scotland, and the Whitechapel Centre to support local communities. Naismith's efforts are rooted in his upbringing and working-class background, and he has also helped provide free tickets to unemployed fans. Barclays is committed to community engagement through the Spirit of the Game initiative, offering tickets to fans and supporting local communities.
Answer: Steven Naismith, an Everton forward, has been awarded the Barclays Spirit of the Game Award for his selfless charity work and community contributions. He has partnered with organizations like Job Centre Plus, Dyslexia Scotland, and the Whitechapel Centre to support local"
cnndm_4149,cnndm,stochastic,5.7739,217.54,34.95,160,27.71," Michael Carrick has been a key player for Manchester United but has struggled to make an impact for England, with only four competitive wins in nine starts, including a 2006 World Cup appearance and a 2008 Euro 2008 qualifier loss. Despite his performance in a recent friendly against Italy, Carrick's inconsistent record has led to criticism of England's managers for not recognizing his potential. However, Carrick's career stats are outperformed by Steven Gerrard and Frank Lampard, who have scored more goals for club and country. The article suggests that Carrick's international career has been underwhelming, but he deserves to be judged on his current form rather than past performances.
Answer: Michael Carrick has been a key player for Manchester United but has struggled"
cnndm_4226,cnndm,stochastic,5.769,215.95,34.93,160,27.73," Smita Srivastava, an Indian woman from Allahabad, Uttar Pradesh, currently holds the record for the longest hair in India at 7ft (2.1m), as documented in the Limca Book of Records. She aims to achieve a Guinness World Record, despite the current holder, Xie Qiuping of China, holding the global record at 18ft 5.54in (5.627m). Smita has become a local celebrity, with her hair making her a regular jury member at beauty contests and a brand ambassador for local oil products. Her family supports her passion for growing her hair, which she has had since childhood, and she is often approached by strangers who admire her long hair.
Answer: Smita Sriv"
cnndm_4258,cnndm,stochastic,5.8993,307.27,35.17,160,27.12," UEFA has charged Pep Guardiola with a disciplinary offense after he wore a t-shirt demanding justice for Jorge 'El Topo' Lopez, a journalist who died in a suspicious car accident during the 2018 World Cup in Brazil. Lopez, a respected journalist for outlets like La Red Radio, AS, and Sport, was killed when a stolen car hit his taxi while he was returning to his hotel. Guardiola, who wore the shirt during a press conference, stated he received it from Lopez's family and intended to honor his memory, though UEFA cited the incident as a 'non-sporting nature' violation, prompting potential public backlash. The European governing body will review the case on May 21, while other football figures like Messi, Simeone, and Maradona have"
cnndm_4375,cnndm,stochastic,6.6296,687.75,37.37,160,24.13," 

Floyd Mayweather and Manny Pacquiao's fight, the most expensive in boxing history, has generated immense excitement, with only 500 tickets available for sale. Ade Adebayo, a fan from Brighton, secured one of the tickets after a long wait, despite initial doubts about the fight's announcement and the ticketing process. He and his friends, including a former boxer, traveled to Las Vegas for the event, planning a luxurious trip that includes a pool party and a road trip to Hollywood. Ade hopes for a thrilling fight, with Pacquiao potentially winning, and is excited about the high-energy atmosphere in Vegas.
Answer: 

Floyd Mayweather and Manny Pacquiao's highly anticipated boxing match, the most expensive in history, has created massive excitement, with only 5"
cnndm_4559,cnndm,stochastic,5.8095,229.6,35.09,160,27.54," 

Lil' Chris, a reality TV star and singer whose real name was Chris Hardman, died at 24 after a long battle with depression, as confirmed by an inquest in Suffolk. His body was found hanging at his home in Lowestoft by a friend, AJ Sutton, and paramedics and police were called to the scene. The coroner, Peter Dean, stated the cause of death was hanging, and the family highlighted his struggles with mental health, his commitment to finding a cure, and his positive, outgoing personality. Following his death, various celebrities and organizations expressed condolences, with Samaritans offering support to those affected. The inquest was adjourned until July 28.
Okay, I need to summarize this article into 3-4 sentences, making sure"
cnndm_4589,cnndm,stochastic,5.64,117.66,34.73,160,28.37," 

A four-year-old girl with Spina Bifida, Mazzy, was on a Southwest Airlines flight from Tampa to Pittsburgh when the entire plane sang her birthday song, surprising her and her family. Her sister, Birkly, requested the crew to celebrate Mazzy's birthday, leading to a heartfelt surprise with a birthday cake made from toilet paper and a pretzel crown. The flight crew made the overhead lights appear as candles for Mazzy to blow out, and Southwest Airlines plans to reward the staff for their special effort. The experience left Mazzy deeply moved and brought joy to her family during their vacation return trip.
Answer: 

A four-year-old girl with Spina Bifida, Mazzy, was on a Southwest Airlines flight from Tampa to Pittsburgh when the entire plane sang her"
cnndm_4621,cnndm,stochastic,5.7069,167.57,34.84,160,28.04," The Canadian tourist Debra Fortin has agreed to pay over £60,000 in compensation to the family of Cui Hongfang, a Chinese woman who died after being knocked over on the Great Wall of China. The incident occurred on April 8 when Fortin, rushing down steps, collided with Cui Hongfang, causing her to fall and die from head injuries. Despite police ruling the incident an accident, the family filed a civil lawsuit and sought to prevent Fortin from leaving China, but a court-mediated settlement was reached after two days of mediation, with Fortin offering a sincere apology and accepting legal responsibility. This case is part of a series of incidents involving fatalities at the Great Wall this month, including another Chinese woman who suffocated after falling and being unhelped"
cnndm_4659,cnndm,stochastic,6.7028,710.73,37.69,160,23.87," 

A Libyan rapper named Volcano has released a music video set in the war-torn city of Benghazi, where he performs amidst scenes of conflict, including missile launchers and burning buildings. Despite the chaotic backdrop, it is unclear if he is involved in the conflict or merely using the setting for his art. The video features him in both hip-hop and military-style clothing, highlighting his apparent wealth and contrasting with the surroundings. Additionally, the article mentions other North African rappers linked to extremist groups, such as Emino, who joined ISIS, and highlights the broader context of conflict and political tensions in Libya and the Mediterranean region.
The summary should be in the format of a paragraph, not a list. Keep it concise and use clear, formal language. Avoid any markdown formatting.
A Libyan rapper named"
cnndm_4663,cnndm,stochastic,6.2317,503.25,36.03,160,25.68," 

James Houlder and his girlfriend, Vicki Hood, contracted food poisoning during a holiday at the Sonesta Beach Resort in Sharm El Sheikh, Egypt, nine months ago, leading to long-term health issues including Irritable Bowel Syndrome (IBS) for Houlder and a kidney infection for Hood. The couple, who had planned a relaxing 10-day trip, were severely ill within hours of arrival, with Houlder later claiming the resort's hygiene standards were poor and the staff unprofessional. Additionally, EasyJet pilot Alex Comley and his family also fell ill with Salmonella after a similar holiday at the same resort, resulting in medical treatment and a prolonged absence from work. Both incidents have led to legal actions against the travel companies involved, TUI Group and Thomson Holidays, with"
cnndm_4786,cnndm,stochastic,7.2286,925.47,39.64,160,22.13," 

The article discusses Jamie Carragher's criticism of Newcastle United goalkeeper Tim Krul for congratulating Sunderland striker Jermain Defoe during a crucial half-time moment in the Wear-Tyne derby. Carragher argues that such gestures are inappropriate when a team is on the verge of losing, contrasting it with examples of sportsmanship from history. He draws parallels with his own career, where he maintained a competitive edge and avoided showing respect to opponents during critical moments. The piece also touches on the broader context of football rivalries and the importance of maintaining intensity in high-stakes matches, emphasizing the need for players to prioritize their team's success over individual gestures of camaraderie.
The article explores Jamie Carragher's criticism of Newcastle United goalkeeper Tim Krul for congratulating Sunderland striker Jermain Defoe during a crucial"
cnndm_4943,cnndm,stochastic,5.8453,255.38,35.16,160,27.37," Jon Huxley, owner of Westward Ho! hotel in Folkestone, Kent, plans to convert his hotel into a swingers' paradise to revitalize his business, inspired by the popularity of the Fifty Shades of Grey film. He intends to install sex swings, bondage rooms, and themed areas, targeting the gay and swinging communities with all-inclusive packages, while emphasizing a civil and respectful environment. Huxley faces a dispute with Shepway District Council over the hotel's use as a house of multiple occupation, and he seeks to avoid further issues by not requiring a council entertainment license. The council has not yet commented on his plans, and the success of his venture remains uncertain.
Answer: Jon Huxley, owner of Westward Ho! hotel in Folkestone, Kent,"
cnndm_4993,cnndm,stochastic,6.497,634.44,36.87,160,24.63," The article discusses the discovery of nearly 2,000 preserved graffiti inscriptions left by First World War soldiers in the Naours caves, located 100 feet beneath the French countryside. These inscriptions, dating back to 1916-1917, were made by soldiers from various countries, including Australia, Britain, the U.S., and others, who visited the caves during breaks from the war. The caves, situated near the Somme battlefields, offer a unique insight into how soldiers found meaning and left personal messages in a harsh wartime environment. Historians and archaeologists, such as Ross Wilson and Gilles Prilaux, emphasize the significance of these inscriptions in understanding the soldiers' experiences and the cultural context of the conflict.
Answer: The article discusses"
cnndm_5012,cnndm,stochastic,6.11,455.27,35.56,160,26.19," The article discusses the author's experience with facial exercises, inspired by her mother's youthful appearance and the long history of facial exercises. The author tried Carole Maggio's facial exercises, which involve various exercises like the Furrow Smoother, Lip Lift, and Nose Transformer, and found them to be effective in reducing wrinkles and improving appearance. The author notes that while the exercises are painful and time-consuming, they have led to noticeable improvements in her skin's appearance and overall confidence. The article also highlights the historical context of facial exercises, from Cleopatra to modern-day experts like Carole Maggio.

The article discusses the author's experience with facial exercises, inspired by her mother's youthful appearance and the long history of facial exercises. The author tried Carole Maggio's facial exercises, which"
cnndm_5034,cnndm,stochastic,5.9553,352.2,35.24,160,26.87," 

Candice Swanepoel has been featured in Max Factor's beauty campaign, embodying Marilyn Monroe's iconic look, which the brand helped popularize in 1935. The campaign highlights her platinum blonde wig, crimson lipstick, and dramatic cat-eye, inspired by Monroe's timeless style. Max Factor's creative director, Pat McGrath, recreated the look using Monroe's signature shade, Ruby Tuesday, with Candice sharing a sneak peek on Instagram. Additionally, Candice has spoken about her journey to confidence in her career, acknowledging the challenges of adapting to the spotlight and the pressures of her fast-paced life.
Answer: 

Candice Swanepoel has been featured in Max Factor's beauty campaign, embodying Marilyn Monroe's iconic look, which the brand helped popularize"
cnndm_5061,cnndm,stochastic,5.8959,322.54,35.05,160,27.14," 

California Governor Jerry Brown issued an executive order to impose mandatory water restrictions for the first time in history due to a severe, four-year drought. The order requires a 25% reduction in water use compared to 2013 levels, targeting sectors like agriculture, landscaping, and residential areas, with measures such as replacing lawns with drought-tolerant plants and implementing tiered water pricing. The drought has led to record-low snowpack levels, with the state's snow supply at 19% of the historical average, exacerbating water shortages and prompting Brown to declare a drought emergency and urge residents to conserve water. The restrictions aim to address the crisis by reducing water waste and ensuring sustainable use, marking a significant shift in California's approach to water management.
The summary is correct and"
cnndm_5118,cnndm,stochastic,5.8864,310.73,35.07,160,27.18," Morgellons disease is a controversial condition characterized by skin sores, itching, and the growth of colorful fibers, with sufferers like Joni Mitchell claiming it is a severe, incurable illness. The medical community, including the Mayo Clinic and CDC, often dismisses it as a mental illness or a result of anxiety, depression, or substance abuse, while some studies suggest the fibers may be from clothing. Joni Mitchell, who has lived with Morgellons for most of her life, has been hospitalized and advocates for its recognition as a legitimate medical condition, despite skepticism from experts who argue it is not a true disease but a psychological or infectious issue.
Answer: Morgellons disease is a controversial condition marked by skin sores, itching, and the growth of colorful fibers, with sufferers like Jon"
cnndm_5164,cnndm,stochastic,5.8342,249.1,35.13,160,27.42," The article discusses Princess Beatrice's visit to Shoreditch, a trendy area in London, where she was spotted partying at Shoreditch House with her boyfriend. She was seen in a black leather dress, which is a popular fashion item. The article also mentions her recent involvement in the London fashion scene, including attending the V&A's Savage Beauty exhibition. Critics have raised concerns about her focus on fashion over her royal duties.
Answer: Princess Beatrice visited Shoreditch, a trendy London area, where she partied at Shoreditch House with her boyfriend, Dave Clark, wearing a black leather dress. The article highlights her growing presence in the London fashion scene, including her attendance at the V&A's Savage Beauty exhibition. Critics have raised concerns about her focus on fashion over her royal"
cnndm_5202,cnndm,stochastic,6.953,848.46,38.39,160,23.01," 

David Fitzgerald, a San Francisco-based author and leading atheist, argues that Jesus Christ did not exist and is likely a literary invention combining stories from various individuals and cults in first-century Judea. He claims there is no contemporary historical mention of Jesus in texts from his supposed time, and early gospels were written decades later, with inconsistencies suggesting they were not based on real events. Fitzgerald also points to the lack of mention of Jesus in texts by 126 writers during his alleged lifetime, and suggests that early Christianity incorporated elements from other mystery faiths. Additionally, he challenges the historical accuracy of the crucifixion and other events in the Gospels, proposing they were allegorical rather than factual. Fitzgerald's work, including his upcoming book, questions the existence of a single historical Jesus and"
cnndm_5318,cnndm,stochastic,7.2756,932.34,39.89,160,21.99, The character is depicted with a high-pitched laugh and is unable to speak certain words due to his plastic surgery. The character is also seen drinking from a surgical bag and reinflates his own face after being punched. The show is a comedy about a woman who is sexually assaulted and then goes to a shelter. The character's appearance is very similar to Dr Brandt's. The show is a comedy about a woman who is sexually assaulted and then goes to a shelter. The character's appearance is very similar to Dr Brandt's. The show is a comedy about a woman who is sexually assaulted and then goes to a shelter. The character's appearance is very similar to Dr Brandt's. The show is a comedy about a woman who is sexually assaulted and then goes to a shelter. The
cnndm_5333,cnndm,stochastic,6.0164,382.37,35.43,160,26.59," The article discusses a study on skin's tear resistance, revealing that collagen fibers in the dermis straighten and stretch to absorb stress, preventing tears from expanding. Researchers used X-ray observations to show how collagen reorganizes under stress, offering insights into skin's durability. The findings could lead to stronger materials for applications like aircraft. Additionally, the article covers Gillette's research on optimal shaving techniques, emphasizing hydration, proper razor use, and aftercare to ensure a smooth shave.
Answer: The article explains that skin's tear resistance is due to collagen fibers in the dermis straightening and stretching under stress, which prevents tears from expanding. Researchers used X-ray observations to show how collagen reorganizes, providing insights into skin's durability and potential applications in materials science. The study, published in Nature"
cnndm_5346,cnndm,stochastic,5.9225,336.58,35.13,160,27.02," 

Tensions between Marine Le Pen, leader of the French National Front, and her father Jean-Marie Le Pen have escalated after the latter defended describing Nazi gas chambers as a 'detail of history', reigniting accusations of anti-Semitism. Jean-Marie Le Pen, the founding father of the far-right party, claimed the statement was a historical fact and not anti-Semitic, while his daughter distanced herself, stating she 'deeply disagrees' with his 'deliberately provocative' remarks. Despite his past convictions for Holocaust denial and inciting racial hatred, Jean-Marie Le Pen remains an honorary president of the party and is still an MEP, while Marine Le Pen seeks to lead the party toward a more moderate path, though it continues to face criticism for its far-right policies and anti-Semitic tendencies.
"
cnndm_5365,cnndm,stochastic,5.932,336.15,35.19,160,26.97," A man, Robert Mccombs, strangled his friend Steven Carl Day to death after Day confessed to molesting young girls, including a relative, and claimed he thought one of them was starting to like it. The incident occurred in a bar on December 18, 2013, when Day met Mccombs and his roommate Roger Musick. After the murder, the two disposed of Day's body and later faced charges for tampering with evidence, though the murder charges were eventually dropped. Day, an Army veteran with a history of alcohol addiction, had previously confessed to molesting a five-year-old relative in a 12-step program, but had never been prosecuted for the crime.

Let me check if this summary meets the requirements:

- 3-4 sentences:"
cnndm_5446,cnndm,stochastic,7.0778,879.32,38.98,160,22.61," The Queen will lead a religious service commemorating the 70th anniversary of VE Day, marking the end of WWII in Europe. The service, held at Westminster Abbey, will be part of three days of events including beacons, a concert, and a parade. The Queen, then Princess Elizabeth, danced the conga at the 1945 VE Day celebrations. The Queen will also attend the Royal Maundy Service in Sheffield, where she distributes commemorative coins and presents alms to the elderly. The service in Sheffield is part of the UK's oldest royal tradition, dating back to 1210, and includes a nosegay of spring flowers for the recipients.

The Queen will lead a religious service commemorating the 70th anniversary of VE Day, marking the"
cnndm_5481,cnndm,stochastic,7.0473,849.37,38.98,160,22.7," 

The article discusses how data firms like The Data Partnership use underhand tactics to trick homeowners into sharing personal information. They call people from overseas, bypassing the Telephone Preference Service (TPS) by claiming they can disregard it, even though the Information Commissioner’s Office (ICO) says this is not true. The companies use soft questions to get people to answer, which then leads to them being contacted by other companies. The Data Partnership's account director, David Light, admitted that people often don't realize that answering surveys will result in them getting sales calls. The firms argue that they are not violating any laws, but the ICO has stated that using foreign call centers doesn't get you out of legal obligations.
The article reveals that data firms, such as The Data Partnership, employ deceptive tactics to obtain"
cnndm_5516,cnndm,stochastic,5.8296,245.98,35.12,160,27.45," Carla Zampatti's SS15-16 collection, presented at Sydney's Opera House, celebrated her 50th year in fashion and paid homage to the 1980s with bold colors like Indian Pinks, Buttercup Yellows, and Electric Blues against her signature black and white designs. The show, which featured standout pieces such as the fuschia 'Opera Coat' and a range of bold, structured, and feminine outfits, was attended by celebrities and fashion influencers, including Delta Goodrem and Shanina Shaik. The collection also included custom jewelry from Cerrone Jewellers, including 18ct white gold rings and pearls, designed to complement Zampatti's classic designs. The event marked the beginning of Mercedes-Benz Fashion Week in Sydney, which"
cnndm_5556,cnndm,stochastic,6.8125,784.9,37.91,160,23.49," The article discusses the cost comparison of hotel room service items in various global destinations, highlighting that Sofia, Bulgaria, offers the best value for money, with a four-star hotel stay and room service costing £63.78, significantly cheaper than other cities like Zurich and New York. It notes that Eastern Europe has six of the world's top 10 most affordable destinations, while Western Europe, particularly Scandinavia, is more expensive. The report also compares specific items like club sandwiches, vodka, and dry cleaning, showing that Kiev, Ukraine, provides the best deals for in-room dining, with a club sandwich costing just £3.07. Additionally, the article emphasizes the importance of comparing prices and using tools like TripAdvisor to find the best deals when traveling.
Answer: The article compares the"
cnndm_5581,cnndm,stochastic,6.2714,306.99,37.51,160,25.51," The article discusses Dunkin Donuts' new spring menu, which includes high-calorie and high-sodium items like the 640-calorie Pretzel Roll Chicken Sandwich (68% of daily salt intake) and 380-calorie Southwest Supreme Bagel (37% salt), despite marketing one as a low-calorie option. Health experts, including cardiologist Dr. Kevin Campbell, warn that these items are laden with empty calories and unhealthy fats, with the Cheesecake Square Donuts containing 340 calories and 8g of saturated fat. The menu has sparked criticism from health-conscious consumers, who argue that even with healthier ingredients, the overall options remain unhealthy.
Answer: The article discusses Dunkin Donuts' new spring menu, which includes high-calorie"
cnndm_5701,cnndm,stochastic,6.0897,447.35,35.49,160,26.27," The Future Music Festival's cancellation in 2016 sparked mixed reactions from fans, with some blaming organizers for overspending on high-profile acts like Drake and Avicii, while others mocked attendees for their behavior. The decision followed low ticket sales and rising costs, with organizers citing financial unviability. The festival, which had toured major Australian cities since 2007, was last headlined by Avicii and Drake, and while the under-18 festival Good Life will continue, Mushroom Group plans a new event in the same timeframe.
Answer: The Future Music Festival's 2016 cancellation sparked mixed reactions, with fans blaming organizers for overspending on Drake and Avicii, while others mocked attendees. Organizers cited low ticket sales and rising costs as reasons"
cnndm_5721,cnndm,stochastic,5.8831,278.92,35.25,160,27.2," 

Aaron Hernandez, charged with murdering Odin Lloyd, had access to a black Glock pistol and was described by his former friend Alexander Bradley as distrustful and ungrateful. Bradley testified that he saw someone hand Hernandez a black Glock in a Miami hotel, which could have been the murder weapon, though he couldn't confirm the 2013 incident where he claims Hernandez shot him. The prosecution argues Hernandez's history of violence against friends is relevant, while the defense claims their friendship would not have led to murder. Bradley, who has a criminal record, is allowed to testify about Hernandez's suspicious nature but not his alleged unreasonable suspicion. 

**Note:** The summary is concise, preserving key facts and entities such as the individuals involved, the gun, the 2013 incident, and the"
cnndm_5737,cnndm,stochastic,6.0325,406.3,35.39,160,26.52," Sean McCabe, a 30-year-old father of three, initially planned his own funeral after being diagnosed with stage four Hodgkin Lymphoma, which gave him only two months to live. However, he unexpectedly entered remission and is now planning to marry his fiancée Lisa Williams at the same church where he had originally arranged his funeral. McCabe, who was diagnosed in 2013, had previously undergone chemotherapy and faced a grim prognosis, but his recovery has allowed him to rebook the church for their wedding in July 2015. He also wrote a heartfelt letter to his children, expressing his love and concern for their well-being after his passing.

Wait, the original article mentions that the wedding is scheduled for July 25, but the summary says ""in"
cnndm_5797,cnndm,stochastic,5.8951,320.84,35.06,160,27.14," The article discusses a UN report highlighting the alarming increase in foreign fighters joining militant groups like Al Qaeda and Islamic State, with over 20,000 from 100 countries, including a 71% rise between 2014 and 2015. Syria and Iraq are the main destinations, acting as an ""international finishing school"" for extremists. The report warns that defeating IS could disperse these fighters globally, posing a significant threat that requires urgent, global cooperation to prevent radicalization and recruitment.
Okay, let me try to summarize this article. The key points are the number of foreign fighters, the countries involved, the main destinations being Syria and Iraq, the UN report's findings, and the potential consequences if IS is defeated. I need to make sure"
cnndm_5811,cnndm,stochastic,5.5829,109.39,34.42,160,28.66," The article discusses the death of Justus Howell, a 17-year-old from Wisconsin who moved to Zion, Illinois, and was shot twice in the back by police during a confrontation. The incident occurred after officers responded to an argument, chased him down, and fired shots. His mother, LaToya Howell, expressed her grief, stating he was not a threat. A witness, Bobbie Vaughan, reported hearing an officer confirm the shooting and that CPR was administered. The autopsy revealed the cause of death, but no officer has been suspended, and the police chief has not commented on the findings.
Answer: The article details the tragic death of Justus Howell, a 17-year-old from Wisconsin who moved to Zion, Illinois, after being shot twice in the back by police during a"
cnndm_5903,cnndm,stochastic,5.9088,309.8,35.21,160,27.08," The article discusses claims by Brian Gemmell, a former MI5 officer, that the agency covered up sexual abuse at the Kincora children’s home in Northern Ireland, where boys were trafficked to London for further abuse by powerful figures, including politicians and spies. Gemmell reported the abuse in 1975 but was told to stop investigating, and he met with victim Richard Kerr, who alleges he was part of a group trafficked to London for abuse. The ongoing inquiry led by Justice Lowell Goddard aims to examine whether public bodies failed to protect children, with MI5 potentially being scrutinized for its role in suppressing abuse allegations. The Kincora home was run by William McGrath, an MI5 informant, who was jailed for abuse, and victims’ lawyers argue"
cnndm_5970,cnndm,stochastic,5.8807,288.15,35.17,160,27.21," The article discusses various unique Easter traditions around the world, highlighting the Easter horseback procession in southern Germany, the water-dousing celebrations in Slovakia known as Śmigus-Dyngus, and the water-based rituals in Hungary called Vízbeveto. These traditions, which date back centuries, involve elements like horseback parades, water throwing, and egg exchanges, and are facing the threat of extinction in some regions. The German tradition, the Georgiritt, is a 18th-century event involving horse riders and a sabre dance, while the Hungarian tradition includes water sprinkling and egg exchanges. In Slovakia, the Śmigus-Dyngus is a Central European tradition that is nearly disappearing, with only a few villages still practicing it.
Okay, let"
cnndm_6014,cnndm,stochastic,5.6498,129.72,34.72,160,28.32," The article discusses a panda named Lu Lu, nicknamed 'The Enduring Brother,' who set a new record at the Sichuan Giant Panda Research Centre by mating with his partner Zhen Zhen for seven minutes and 45 seconds, surpassing the average American man's duration. This impressive performance, captured in a video, has made Lu Lu a topic of discussion in China. The mating event was part of a study to understand panda mating habits, with breeders using techniques like bamboo poles to guide the pandas during their amorous activities. Mating season for pandas occurs between March and May, with females in heat for two to four days, and the average mating duration being between 30 seconds and five minutes, highlighting Lu Lu's exceptional endurance.
Answer: The article highlights Lu Lu,"
cnndm_6169,cnndm,stochastic,5.8752,275.81,35.22,160,27.23," Michelle Schwab, a 38-year-old assistant director at KinderCare, was charged with child endangerment after allegedly dangling her two-year-old son over a 10-foot-deep cheetah pit at Cleveland Metroparks Zoo, leading to the child falling and sustaining minor injuries. Schwab, who has three sons and a degree in therapeutic childcare, faces six months in jail and a $1,000 fine. She has taken a leave of absence from her role at a KinderCare center in Columbus, Ohio, while the incident is investigated. Witnesses reported that the cheetahs did not approach the child, and the zoo exhibit was closed following the incident.
Answer: Michelle Schwab, a 38-year-old assistant director at KinderCare, was charged with child"
cnndm_6202,cnndm,stochastic,6.5896,643.61,37.4,160,24.28," The article discusses John Travolta's response to the HBO documentary ""Going Clear,"" which portrays Scientology as a cult. Travolta, who has been a member for 40 years, denies the film's allegations of abuse and blackmail, stating his experience has been positive. He also mentions Tom Cruise, who is featured more in the film than himself, and notes that the documentary is based on claims by ex-members who are described as disgruntled. The film includes allegations of prison-like conditions, forced labor, and psychological manipulation within Scientology, which the Church of Scientology has denied, calling the documentary a biased propaganda piece.
Answer: John Travolta has rejected the HBO documentary ""Going Clear,"" which portrays Scientology as a cult, stating his 40 years of positive experience in the organization contradicts the"
cnndm_6235,cnndm,stochastic,6.0706,435.61,35.44,160,26.36," The Carnival Spirit cruise ship, carrying up to 2500 passengers, is stranded outside Sydney Harbour due to severe weather, including waves over nine meters high and cyclonic winds. The ship has sustained minor damage, such as damaged handrails and a satellite cover, but remains operational with passengers and crew safe. The ship is waiting off the coast for Sydney Harbour to reopen after the port was closed due to extreme weather, with delays expected for up to 48 hours. Carnival Cruise Lines has confirmed a revised itinerary for passengers departing to the South Pacific, but the exact details depend on weather conditions.

**Summary:**
The Carnival Spirit cruise ship, carrying up to 2500 passengers, is stranded outside Sydney Harbour due to severe weather, including waves over nine meters high and cyclonic"
cnndm_6316,cnndm,stochastic,5.752,202.76,34.9,160,27.82," The 2014-15 winter in Boston was marked by record-breaking snowfall, with 108.6 inches (9 feet) of snow, surpassing the previous seasonal record of 107.9 inches set in 1995-96. February alone saw 65 inches of snow, breaking the previous one-month record. The snow, now blackened with trash, remained in the city, prompting volunteers to be paid $30 an hour to help clear it. Skier Vlad Tarasov skied through the contaminated snow, encountering debris like broken glass, plastic, and a dead seagull, describing the experience as surreal and unusual for his 20 years of skiing.

The 2014-15 winter"
cnndm_6359,cnndm,stochastic,5.7231,183.83,34.84,160,27.96," Laura Wells, an Australian size 14 model, has spoken out about the extreme dieting practices of her thinner peers in the fashion industry, which involve consuming only one cracker and a couple of glasses of water daily to prepare for fashion week. She has gained international recognition for her work in magazines like Cosmopolitan and has modeled for major brands such as Macy's and Asos. Wells initially resisted the plus-sized model label due to misconceptions about the term, but she now advocates for body positivity and believes that society's perception of body image needs to change to be more accepting and celebrated.

**Summary:**
Laura Wells, an Australian size 14 model, has criticized the extreme dieting practices of her thinner peers in the fashion industry, which involve consuming only one cracker and a"
cnndm_6420,cnndm,stochastic,7.4783,978.02,40.88,160,21.4," be involved in the situation. The two were still married at the time. In 2013, the NFL was forced to take action after Hernandez was arrested and charged with the murder of Odin Lloyd. The Patriots decided to cut him from the team within 90 minutes of the news. The team had been trying to avoid any publicity surrounding the arrest, but the situation became too big to ignore. His mother, Terri, was a very strong advocate for him. She had previously been a strong supporter of the NFL and had worked with the league to promote youth football. She had also been a local community leader and had helped build the Bristol Central High School football team. She was a member of the school's board of trustees. After the arrest, she was very vocal about the need"
cnndm_6423,cnndm,stochastic,5.8469,251.92,35.19,160,27.37," 

Christine Davidson, a 61-year-old woman from Adelaide, South Australia, was diagnosed with terminal brain cancer in 2001 and passed away after 14 years of treatment. Her diamond engagement ring was allegedly stolen from her finger at a nursing home just days before her death, prompting her family to launch an online appeal for its return. The family, including her husband Ronny and daughters Symantha and Kelly, expressed shock at the theft, which they believe was forceful, and have informed the police. A $1,000 reward has been offered by a local jewellery store to help locate the missing ring, which was significant to Christine's marriage and her promise to give to her granddaughter.
The summary should be in 3-4 sentences. The summary"
